ROW	0	Agda.Builtin.Cubical.Path._≡_	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.inner-emits
ROW	1	Agda.Builtin.Bool.Bool	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.isAdd
ROW	0	Agda.Builtin.List.List	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.branches
ROW	0	Agda.Builtin.Cubical.Path._≡_	TheControlCarriesItsInstanceAndLocusSoOneTheoremFiresAtAClass.branches-count
ROW	1	Sort	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.Receiver
ROW	5	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.Receiver.Motion	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.fold
ROW	0	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.Receiver	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.soundR
ROW	3	Agda.Builtin.Cubical.Path._≡_	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.sound-is-fold
ROW	0	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.Receiver	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.lenR
ROW	3	Agda.Builtin.Nat.Nat	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.lenF
ROW	1	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.Receiver	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.∫R
ROW	4	Cubical.Data.Int.Base.ℤ	AdiBija_TheKernelIsInitialEveryReadingIsItsUniqueFoldSoAllPathsThroughASystemAreEnumeratedByOneRecursor.∫F
ROW	3	Agda.Builtin.Nat.Nat	PvsNPGapLivesInTheForgetfulProjection.len
ROW	0	Agda.Builtin.Cubical.Path._≡_	PvsNPGapLivesInTheForgetfulProjection.len-direct
ROW	0	Agda.Builtin.Cubical.Path._≡_	PvsNPGapLivesInTheForgetfulProjection.len-detour
ROW	3	Agda.Builtin.Cubical.Path._≡_	VyayaSesa_TheRoundTripIsPureCostAndTrivialMeaningSoCostIsSupportedOnTheKernelOfTheGroupoidCompletion.roundTripCost
ROW	4	Agda.Builtin.Cubical.Path._≡_	VyayaSesa_TheRoundTripIsPureCostAndTrivialMeaningSoCostIsSupportedOnTheKernelOfTheGroupoidCompletion.roundTripMeaningTrivial
ROW	5	Cubical.Data.Empty.Base.⊥	VyayaSesa_TheRoundTripIsPureCostAndTrivialMeaningSoCostIsSupportedOnTheKernelOfTheGroupoidCompletion.daggerNotInverse
ROW	0	Agda.Builtin.Cubical.Path._≡_	VyayaSesa_TheRoundTripIsPureCostAndTrivialMeaningSoCostIsSupportedOnTheKernelOfTheGroupoidCompletion.witnessCost
ROW	1	Agda.Builtin.Cubical.Path._≡_	VyayaSesa_TheRoundTripIsPureCostAndTrivialMeaningSoCostIsSupportedOnTheKernelOfTheGroupoidCompletion.witnessMeaningTrivial
ROW	1	Cubical.Data.Empty.Base.⊥	VyayaSesa_TheRoundTripIsPureCostAndTrivialMeaningSoCostIsSupportedOnTheKernelOfTheGroupoidCompletion.witnessNotIdentity
ROW	0	RewriteCertificate.Env	TheCompressionIsTheForgetfulProjection.ρ₀
ROW	1	Agda.Builtin.Nat.Nat	TheCompressionIsTheForgetfulProjection.compress
ROW	1	Agda.Builtin.Cubical.Path._≡_	TheCompressionIsTheForgetfulProjection.eval-unary
ROW	2	Agda.Builtin.Cubical.Path._≡_	TheCompressionIsTheForgetfulProjection.eval-add-unary
ROW	1	Sort	TheCompressionIsTheForgetfulProjection.Fib
ROW	2	TheCompressionIsTheForgetfulProjection.Fib	TheCompressionIsTheForgetfulProjection.sum-in-fibre
ROW	2	TheCompressionIsTheForgetfulProjection.Fib	TheCompressionIsTheForgetfulProjection.value-in-fibre
ROW	1	Agda.Builtin.Nat.Nat	TheCompressionIsTheForgetfulProjection.isAddTag
